Año,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
1951,11.329032258064515,11.203571428571431,10.561290322580644,7.586666666666667,8.216129032258063,5.173333333333334,6.151612903225806,6.090322580645162,6.853333333333334,9.567741935483872,9.743333333333334,11.696774193548386
1952,14.170967741935481,13.42758620689655,11.519354838709676,8.77,7.545161290322581,3.39,4.916129032258064,5.135483870967742,8.406666666666666,8.019354838709678,9.196666666666665,12.154838709677422
1953,13.122580645161289,12.77857142857143,10.380645161290326,8.263333333333334,6.980645161290322,4.74,3.2903225806451615,6.293548387096774,7.806666666666667,6.564516129032257,10.033333333333331,11.42258064516129
1954,11.503225806451612,12.717857142857143,11.62258064516129,8.44,4.970967741935484,4.923333333333333,2.9967741935483874,4.887096774193547,5.183333333333334,6.919354838709676,9.92,11.919354838709674
1955,13.87741935483871,11.582142857142857,9.70967741935484,6.88,4.987096774193548,5.3966666666666665,0.19677419354838707,4.087096774193548,5.6333333333333355,8.132258064516128,10.639999999999999,11.722580645161292
1956,11.412903225806451,12.36551724137931,10.006451612903225,6.983333333333333,5.77741935483871,2.146666666666667,3.890322580645162,4.483870967741937,4.976666666666666,8.080645161290322,10.69,12.061290322580644
1957,12.612903225806452,12.482142857142858,11.296774193548387,7.583333333333334,6.800000000000002,4.256666666666667,3.2580645161290316,4.66774193548387,6.0,7.822580645161289,9.92,12.341935483870966
1958,13.206451612903226,12.575,11.493548387096775,8.756666666666664,4.848387096774193,5.7633333333333345,5.348387096774193,4.258064516129032,6.393333333333334,9.083870967741936,11.229999999999999,11.367741935483872
1959,12.506451612903225,13.607142857142858,11.587096774193546,8.796666666666669,6.525806451612905,4.1899999999999995,5.577419354838709,4.861290322580645,7.473333333333333,8.187096774193547,10.39666666666667,12.470967741935484
1960,14.148387096774194,13.437931034482757,11.790322580645164,9.13,5.238709677419355,6.7,3.703225806451613,4.674193548387097,6.006666666666666,8.490322580645163,11.583333333333332,13.174193548387098
1961,13.52258064516129,13.207142857142857,11.754838709677419,8.06,6.5032258064516135,4.553333333333333,5.403225806451612,6.558064516129034,6.3033333333333355,9.254838709677419,10.776666666666667,12.658064516129032
1962,12.8741935483871,12.907142857142858,11.63548387096774,7.6033333333333335,6.080645161290323,3.8466666666666667,2.8548387096774195,5.122580645161291,4.926666666666666,8.951612903225806,10.606666666666667,12.925806451612903
1963,11.996774193548386,13.292857142857146,9.935483870967742,8.51,5.758064516129032,3.936666666666667,5.1903225806451605,5.429032258064518,5.573333333333334,8.13225806451613,9.346666666666668,12.154838709677422
1964,13.17741935483871,11.589655172413792,10.2,6.656666666666665,5.796774193548386,2.906666666666667,2.9451612903225817,3.7000000000000006,6.233333333333333,8.158064516129032,11.053333333333333,11.461290322580643
1965,13.37741935483871,12.525000000000002,11.564516129032256,9.013333333333332,5.806451612903225,7.7700000000000005,4.745161290322582,4.883870967741935,5.27,8.196774193548388,10.423333333333334,11.470967741935484
1966,12.4741935483871,10.353571428571428,9.580645161290322,8.956666666666667,6.6322580645161295,4.836666666666668,4.664516129032258,3.1290322580645165,5.773333333333334,6.974193548387098,9.81,10.696774193548386
1967,12.03225806451613,11.689285714285715,9.887096774193548,7.366666666666666,6.296774193548388,0.22,1.0709677419354837,2.712903225806452,4.420000000000001,7.416129032258066,9.41,11.44516129032258
1968,12.154838709677419,11.889655172413793,9.129032258064516,7.09,4.587096774193549,3.3333333333333335,2.9548387096774196,4.583870967741936,5.87,7.293548387096773,9.746666666666666,11.425806451612903
1969,13.064516129032258,11.266666666666666,10.279310344827588,7.409999999999999,6.619354838709678,4.803333333333334,4.345161290322581,4.6645161290322585,6.86,6.174193548387097,9.353333333333333,12.44516129032258
1970,12.083870967741936,12.842857142857142,11.270967741935483,8.25,6.022580645161288,2.326666666666666,3.2225806451612904,4.054838709677419,5.903333333333334,7.883870967741935,9.139999999999999,11.061290322580643
1971,11.436666666666666,10.796428571428573,9.222580645161292,5.553333333333334,5.774193548387097,3.793103448275862,4.770967741935485,3.8290322580645157,5.296666666666667,7.896774193548388,10.799999999999999,11.370967741935484
1972,13.896774193548387,12.239999999999998,10.538709677419355,7.3,7.6806451612903235,7.486666666666666,2.296774193548387,5.851612903225806,7.510000000000001,7.633333333333334,9.556666666666668,12.361290322580645
1973,13.277419354838708,11.424999999999999,9.838709677419352,7.593103448275862,6.293548387096774,3.9931034482758614,4.003225806451613,3.141935483870968,4.733333333333333,7.1483870967741945,9.46551724137931,10.83225806451613
1974,12.583870967741936,11.382142857142858,9.738709677419356,6.790000000000001,6.93225806451613,3.7933333333333334,2.5387096774193556,4.306451612903226,5.06,8.696774193548388,9.409999999999998,11.21935483870968
1975,12.98709677419355,12.27142857142857,10.412903225806453,8.36,5.877419354838709,4.373333333333333,3.416129032258065,4.190322580645161,5.433333333333334,7.319354838709678,9.276666666666667,12.087096774193547
1976,13.7,12.46206896551724,9.422580645161293,6.870000000000001,5.193548387096775,3.9699999999999993,3.5387096774193556,4.580645161290323,5.926666666666666,8.85483870967742,11.156666666666665,13.258064516129034
1977,14.225806451612904,12.957142857142856,11.961290322580643,10.006666666666666,8.029032258064516,5.296666666666667,4.148387096774194,5.070967741935482,7.2633333333333345,9.154838709677419,11.293333333333331,12.845161290322583
1978,13.35483870967742,12.625,10.377419354838713,7.96,7.1258064516129025,5.346666666666667,7.632258064516129,3.9483870967741934,7.343333333333333,9.858064516129033,11.276666666666669,13.096774193548386
1979,13.125806451612902,12.060714285714285,10.893548387096777,8.083333333333332,7.354838709677419,1.66,4.699999999999999,7.125806451612903,6.136666666666668,7.796774193548389,10.889999999999999,13.358064516129032
1980,14.26774193548387,14.289655172413797,13.23225806451613,9.956666666666669,8.164516129032258,5.23,3.561290322580646,4.548387096774194,5.793333333333333,7.558064516129032,9.433333333333334,12.225806451612902
1981,12.56774193548387,12.714285714285714,11.180645161290323,9.15,9.07741935483871,3.9599999999999995,3.787096774193548,5.9161290322580635,5.543333333333335,7.474193548387097,9.543333333333333,10.69032258064516
1982,12.393548387096773,11.717857142857143,10.790322580645164,8.536666666666667,6.106451612903225,7.0666666666666655,6.67741935483871,6.274193548387097,8.640000000000002,8.087096774193547,9.623333333333335,13.18709677419355
1983,14.351612903225808,13.264285714285714,11.0258064516129,8.92666666666667,5.4483870967741925,2.893333333333333,2.6838709677419357,4.664516129032258,4.933333333333334,8.641935483870967,11.026666666666669,12.76774193548387
1984,13.499999999999998,11.437931034482757,11.51290322580645,7.319999999999999,4.612903225806451,4.416666666666667,4.535483870967742,4.129032258064517,7.819999999999999,9.064516129032258,9.533333333333331,11.819354838709675
1985,12.987096774193546,12.2,10.851612903225806,7.156666666666666,5.812903225806451,5.836666666666668,4.129032258064516,3.2419354838709675,7.3533333333333335,8.929032258064517,10.543333333333331,11.570967741935487
1986,12.564516129032258,12.85,10.238709677419354,7.706666666666668,7.72258064516129,6.213333333333335,4.096774193548387,6.693548387096773,6.819999999999999,10.493548387096773,10.153333333333332,13.058064516129033
1987,13.383870967741933,13.653571428571428,12.541935483870969,8.473333333333334,6.064516129032257,4.706666666666666,4.651612903225807,5.403225806451613,6.903333333333333,9.735483870967741,11.719999999999999,12.129032258064512
1988,12.103225806451613,13.12758620689655,11.061290322580646,8.093333333333334,4.258064516129033,3.0966666666666662,3.0387096774193547,4.20967741935484,4.666666666666666,7.441935483870967,10.010000000000002,11.896774193548383
1989,13.709677419354836,13.467857142857142,10.261290322580644,8.463333333333333,5.887096774193548,4.293333333333334,3.303225806451613,5.741935483870967,6.239999999999999,7.8354838709677415,10.41,12.174193548387095
1990,12.59032258064516,12.221428571428573,9.896774193548385,9.006666666666668,4.945161290322579,3.8666666666666667,2.038709677419355,5.732258064516129,6.6933333333333325,7.958064516129032,9.51,11.751612903225805
1991,12.070967741935481,12.167857142857143,10.693548387096774,8.886666666666667,8.290322580645162,5.196666666666666,4.22258064516129,3.229032258064516,7.699999999999999,7.1903225806451605,10.620000000000001,12.032258064516126
1992,13.677419354838712,12.224137931034482,12.132258064516128,8.903333333333334,7.338709677419355,4.633333333333335,3.0516129032258066,4.9,6.553333333333333,8.412903225806451,10.493333333333332,11.625806451612904
1993,13.848387096774196,13.407142857142857,11.719354838709675,9.553333333333335,5.97741935483871,6.253333333333333,2.103225806451613,4.083870967741936,5.483333333333334,8.403225806451612,9.166666666666666,11.787096774193547
1994,12.832258064516127,11.625,11.316129032258067,9.740000000000002,6.258064516129032,5.906666666666667,4.203225806451612,3.5967741935483875,8.263333333333334,8.46774193548387,10.549999999999999,12.725806451612906
1995,13.245161290322581,12.214285714285712,10.564516129032258,9.049999999999999,6.919354838709677,6.58,3.470967741935483,3.458064516129032,7.133333333333335,7.7129032258064525,10.183333333333334,12.738709677419354
1996,12.064516129032256,11.917241379310346,11.293548387096775,7.246666666666667,5.161290322580643,3.3766666666666665,4.474193548387096,5.235483870967743,5.759999999999999,8.287096774193548,10.443333333333333,11.625806451612904
1997,13.529032258064515,12.085714285714287,12.354838709677422,9.843333333333332,7.8741935483870975,6.08,5.1483870967741945,6.087096774193549,8.383333333333333,8.654838709677419,10.913333333333332,12.4
1998,13.829032258064514,13.375000000000002,11.796774193548389,10.146666666666667,7.180645161290322,5.2700000000000005,3.56774193548387,4.087096774193549,6.323333333333334,8.945161290322579,9.416666666666664,12.451612903225804
1999,13.12258064516129,13.307142857142855,10.735483870967741,8.216666666666667,6.825806451612903,5.733333333333334,2.509677419354839,5.632258064516129,7.103333333333333,9.6,10.436666666666667,12.009677419354837
2000,12.861290322580645,12.727586206896554,10.47741935483871,9.016666666666667,6.348387096774193,5.6466666666666665,3.209677419354838,5.425806451612905,6.996666666666666,8.958064516129033,10.736666666666666,13.177419354838712
2001,13.148387096774194,14.075,11.883870967741933,9.100000000000001,6.719354838709676,3.5999999999999996,6.306451612903225,6.31290322580645,6.630000000000001,9.993548387096775,10.443333333333332,13.783870967741931
2002,13.654838709677422,13.32142857142857,12.170967741935486,8.596666666666666,7.17741935483871,3.6600000000000006,3.6580645161290324,6.451612903225805,7.586666666666667,9.0,10.040000000000001,12.403225806451612
2003,14.167741935483873,12.542857142857144,11.990322580645161,8.356666666666666,5.148387096774194,7.2766666666666655,3.532258064516129,5.0354838709677425,7.63,9.44838709677419,11.446666666666665,11.493548387096775
2004,13.796774193548387,12.76896551724138,12.454838709677416,9.686666666666667,4.8,4.746666666666666,4.4806451612903215,4.874193548387097,7.0566666666666675,9.345161290322581,11.190000000000001,13.112903225806452
2005,13.525806451612903,13.65,12.4,8.086666666666666,6.5193548387096785,8.343333333333332,4.438709677419355,7.009677419354838,5.903333333333333,8.109677419354838,10.816666666666666,12.261290322580646
2006,14.209677419354838,13.953571428571427,10.225806451612904,8.486666666666666,7.519354838709678,6.6066666666666665,6.329032258064516,6.587096774193548,8.01,9.254838709677419,10.523333333333333,12.154838709677424
2007,14.032258064516132,12.59642857142857,11.700000000000001,8.023333333333333,4.500000000000001,2.536666666666667,3.3612903225806448,1.8451612903225807,5.266666666666667,7.7774193548387105,9.769999999999998,11.480645161290324
2008,14.112903225806454,13.637931034482758,11.970967741935487,8.616666666666667,6.354838709677417,3.2200000000000006,4.77741935483871,5.0129032258064505,7.196666666666667,8.409677419354837,11.006666666666668,12.812903225806453
2009,13.841935483870968,13.007142857142856,11.987096774193548,9.513333333333332,7.7870967741935475,4.706666666666666,3.5,5.780645161290322,5.913333333333332,9.080645161290322,9.719999999999999,11.638709677419355
2010,13.52258064516129,12.175,11.464516129032258,7.23,6.345161290322581,3.9466666666666663,1.5166666666666664,4.364516129032258,5.936666666666667,7.570967741935484,10.086666666666666,10.53225806451613
2011,13.345161290322578,13.128571428571428,10.996774193548385,8.336666666666668,4.945161290322581,2.933333333333334,2.167741935483871,4.241935483870969,7.203333333333332,8.209677419354836,9.933333333333335,12.890322580645163
2012,14.019354838709676,14.417241379310344,12.47741935483871,9.373333333333333,7.725806451612902,5.9,2.574193548387097,4.216129032258064,7.266666666666667,8.441935483870965,10.866666666666667,11.803225806451614
2013,14.316129032258067,13.892857142857142,10.461290322580645,7.92,5.906451612903225,4.423333333333334,3.580645161290323,4.145161290322581,6.216666666666666,8.09032258064516,9.469999999999999,12.5741935483871
2014,13.919354838709676,12.07142857142857,10.751612903225807,6.959999999999999,6.983870967741934,3.1966666666666663,4.935483870967743,5.341935483870967,7.370000000000001,9.72258064516129,9.853333333333332,11.425806451612903
2015,13.793548387096775,13.439285714285713,12.858064516129035,9.326666666666666,6.232258064516129,3.2100000000000004,4.441935483870968,7.174193548387097,7.953333333333333,8.251612903225805,10.49,12.344827586206899
2016,14.483870967741936,13.475862068965515,11.845161290322581,9.686666666666666,9.067741935483872,4.093333333333334,5.106451612903225,5.632258064516129,6.623333333333335,8.983870967741936,11.010000000000003,12.329032258064515
2017,15.032258064516126,14.092857142857142,11.361290322580645,8.72,6.438709677419355,3.6999999999999997,3.374193548387096,4.651612903225806,6.44,7.5290322580645155,10.870000000000001,12.4741935483871
2018,13.299999999999999,13.207142857142857,10.222580645161292,8.740000000000002,6.29032258064516,2.8266666666666667,3.561290322580645,3.9677419354838714,6.98,8.229032258064516,10.856666666666666,11.725806451612906
2019,13.04516129032258,13.707142857142859,10.53225806451613,8.5,5.677419354838709,3.493333333333333,3.0580645161290323,4.451612903225807,5.7233333333333345,7.861290322580646,10.743333333333334,12.680645161290322
2020,13.938709677419354,12.568965517241379,11.935483870967742,9.139999999999999,6.280645161290323,3.8733333333333335,4.016129032258065,3.4419354838709673,5.946666666666666,7.267741935483868,9.389999999999999,11.435483870967744
2021,13.01290322580645,12.467857142857142,11.319354838709678,8.246666666666666,5.561290322580645,4.89,1.2580645161290325,4.793548387096773,5.41,7.812903225806451,9.829999999999997,11.98709677419355
2022,12.506451612903225,12.275,10.403225806451612,7.746666666666666,5.751612903225807,3.6066666666666674,2.6516129032258062,4.500000000000001,5.8,7.835483870967742,11.136666666666668,13.290322580645164
2023,13.51290322580645,13.814285714285713,12.751612903225807,9.393333333333334,6.338709677419354,5.893333333333334,5.345161290322581,6.574193548387098,8.113333333333335,7.8290322580645135,9.076666666666666,11.412903225806453
2024,13.770967741935484,14.493103448275862,11.922580645161291,9.353333333333332,3.5677419354838715,5.8866666666666685,2.0677419354838706,4.151612903225806,6.183333333333334,9.383870967741936,10.063333333333334,11.49677419354839
